CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-59353,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59353.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59352,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59352.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59351,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59351.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59350,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59350.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59349,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59349.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59348,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59348.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59347,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59347.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59346,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59346.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59345,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59345.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59344,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59344.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.23.1"
CVE-2025-59343,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59343.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 2.0.0, < 2.1.3"
CVE-2025-59343,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59343.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 3.0.0, < 3.1.1"
CVE-2025-59343,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59343.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.16.5"
CVE-2025-59342,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59342.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<= 136"
CVE-2025-59341,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59341.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<= 136"
CVE-2025-59340,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59340.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.8.1"
CVE-2025-59339,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59339.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 3.22.00"
CVE-2025-59336,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59336.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.1.1"
CVE-2025-59335,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59335.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 6.5.11"
CVE-2025-59334,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59334.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.0.1"
CVE-2025-59333,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59333.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<= 1.1.0"
CVE-2025-59332,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59332.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 1.0, <= 1.8"
CVE-2025-59331,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59331.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 0.3.3"
CVE-2025-59330,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59330.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 1.3.3"
CVE-2025-59162,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59162.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 3.1.1"
CVE-2025-59161,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59161.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.11.112"
CVE-2025-59160,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59160.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 38.2.0"
CVE-2025-59155,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59155.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 1.4.0, < 1.5.0"
CVE-2025-59154,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59154.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 5.0.2"
CVE-2025-59145,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59145.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 2.0.1"
CVE-2025-59144,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59144.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 4.4.2"
CVE-2025-59143,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59143.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 5.0.1"
CVE-2025-59142,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59142.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 2.1.1"
CVE-2025-59141,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59141.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 0.2.3"
