CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2024-34679,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34679.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 14"
CVE-2024-34678,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34678.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 12, 13, 14"
CVE-2024-34677,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34677.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 12, 13, 14"
CVE-2024-34676,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34676.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 12, 13, 14"
CVE-2024-34675,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34675.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 14"
CVE-2024-34674,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34674.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 12, 13, 14"
CVE-2024-34673,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34673.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 12, 13, 14"
CVE-2024-34672,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34672.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "7.3.29.1 in Android 12, 7.3.36.1 in Android 13 and 7.3.41.230 in Android 14"
CVE-2024-34669,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34669.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Android 12, 13, 14"
CVE-2024-34668,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34668.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Android 12, 13, 14"
CVE-2024-34667,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34667.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Android 12, 13, 14"
CVE-2024-34666,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34666.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Android 12, 13, 14"
CVE-2024-34665,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34665.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Android 12, 13, 14"
CVE-2024-34664,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34664.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Oct-2024 Release in Android 12, 13, 14"
